id,tweet,label,label_num
1.32908E+18,pfizer also says its vaccine had no series side effects if the fda authorizes the two-dose vaccine pzifer says it could have up to million doses available by the end of the year a reminder this vaccine needs to be kept at degrees below zero,Neutral,2
1.32908E+18,getting better all the time a second better vaccine against covid arrives,ProVax,0
1.32908E+18,dow opens higher on more upbeat covid vaccine news,Neutral,2
1.32909E+18,this is huge progress along with good news about #covid vaccines fda authorizes the first at-home coronavirus test,ProVax,0
1.32909E+18,learn more about lillestolllc's participation in a large phase iii pfizer covid vaccine trial,Neutral,2
1.3291E+18,pfizer says it will ask the fda to authorize emergency use of its covid vaccine after an updated analysis of clinical trial data found the vaccine to be effective,Neutral,2
1.32911E+18,so take a vaccine that's effective for a virus that has a survival rate no thanks,AntiVax,1
1.32913E+18,youtube to add link on coronavirus vaccines to combat misinformation,Neutral,2
1.32921E+18,investors are looking past the presidential election and toward a future with a safe and effective covid vaccine according to ameriprise chief market strategist david joy,Neutral,2
1.32981E+18,sure you can inject me with a premature vaccine filled with #coronavirus not never years later after those who took the vaccine they either get sick hello vaccine compensation program or die,AntiVax,1
1.32996E+18,us coronavirus hospitalizations hit record high of as nation looks to a potential vaccine,Neutral,2
1.3303E+18,interesting fact both pfizer and moderna vaccines use mrna the first vaccines to do so,Neutral,2
1.33067E+18,russia claims its pioneering sputnik v covid vaccine will cost less than western rivals as us pharma giants announce price tags,Neutral,2
1.33099E+18,coronavirus updates third vaccine candidate up to effective november infections explode th via yahoonews,Neutral,2
1.3314E+18,creating a covid vaccine is only the first step reaching the world is the next,ProVax,0
1.33172E+18,iran to be able to mass produce coronavirus vaccine soon #politics #iran #to #be #able #to #mass #produce #coronavirus #vaccine #soon,Neutral,2
1.33384E+18,thefreepeoplea rmiah gmb it is not actually a vaccine like we know it pfizers experimental covid vaccinewhat youre not being told,AntiVax,1
1.33411E+18,mikefabricant utter rubbishi live in an eu member state who are rolling out a #coronavirus vaccine without any delays issuestory truth twisters rip large,ProVax,0
1.33452E+18,clinton bush obama volunteer to publicly receive covid vaccine,Neutral,2
1.33472E+18,pfizer supply chain challenges led to slashing covid vaccine production target wsj reuters via googlenews,Neutral,2
1.3349E+18,moderna coronavirus vaccine offers immunity for at least months researchers suggest,ProVax,0
1.3361E+18,kudos to everyone involved love that a key breakthrough in the effort to use mrna for the vaccine happened while waiting in line to make copies on a copy machine,ProVax,0
1.33611E+18,well a #tory that talks senses matthanock borisjohnson take heed he talks more sense than both of you put together #vaccine #covid,Neutral,2
1.33622E+18,realdonaldtrump trump administration refused offer to buy millions more pfizer vaccine doses,Neutral,2
1.3363E+18,a year-old uk woman becomes the first in the world to receive a covid vaccine outside of trial,Neutral,2
1.33639E+18,also on todays show bidens pick for defense secretary would be the first black leader of the pentagon an argument for why social butterflies should get the first #covid vaccines plus catch up on more of the days biggest stories,Neutral,2
1.32567E+18,benspolitics abe arrmematey hitsuibunny jessicahuseman asthma is not preventable at all first of all and some people are genetically predisposition-ed to diabetes and other issues and the flu has vaccines to prevent catching and medicines to take if you get it coronavirus does not have those,Neutral,2
1.32567E+18,charlotteg this is the th coronavirus to hit humans we never developed a vaccine for the previous most vaccines take years to develop big pharma is protected from an injury death you might experience from the first test vaccine charlotteg #covidhoax #besafecontrolled,AntiVax,1
1.32569E+18,jkmoysmith unhealthytruth my immune system supported with good nutrition that doesn't even allow me to get the flu the vaccine will be a killer due to immune enhancement that they found happened during years of trying to develop coronavirus vaccines you think they did it safely now in months,AntiVax,1
1.32572E+18,why not dental students we are equally at a risk of getting infected by covid because we deal with working in the oral cavity and many of our instruments work by producing aerosols #covidindia #coronavirusvaccine #covaxin #dental,ProVax,0
1.32573E+18,dr carrie madej warns about coronavirus vaccines and transhumanism nanotechnology to alter your dna,AntiVax,1
1.32577E+18,fingers crossed this is great news #covid vaccine candidate is effective,ProVax,0
1.32577E+18,awesome #covid news the pfizer and biontechgroup vaccine was found to be more than effective in preventing #covid in participants without evidence of prior #sarscov infection also no serious safety concerns have been observed pr,ProVax,0
1.32577E+18,there is some pretty fabulous news out today on the vaccine front i am pleasantly surprised data by press release so lets await more data analysis but preliminary analysis of pfizer vaccine suggests greater then efficacy not much data on safety yet but this is terrific,ProVax,0
1.32577E+18,i swear were not meant to trust a vaccine this quickly but idc im first in line,AntiVax,1
1.32577E+18,company of highly trained medical professionals our vaccines works and we have the data to prove it people in comment sections i won't take it they are dangerous we finally have good news and people are complaining,ProVax,0
1.32578E+18,dear antivaxx people feel free to not have the covid vaccine while im waiting for it to jabbed into my veins cause i know how horrendous this virus actually is ill pity your pathetic rhetoric that could kill someone else you selfish pricks,ProVax,0
1.32578E+18,i'm also hoping for some good social implications for a covid vaccine it could rapidly transform our world in a way that a majority of people could appreciate the anti-vaxxers will slither back into the shadows,ProVax,0
1.32578E+18,ignore the anti-vaccine loons this is great news and means theres a chance we can start protecting ourselves and this the spread to others too fingers crossed,ProVax,0
1.32578E+18,i am skeptical of pfizer's claim of having a effective coronavirus vaccine there is too much fuckery going on in big pharma many antidepressant studies found tainted by pharma company influence via sciam,AntiVax,1
1.32578E+18,fuckin cmon coronavirus pfizer vaccine found to be effective in great day for science and humanity,ProVax,0
1.32579E+18,a coronavirus vaccine hell yeah isn't the human race great now we can go back to normal and bac remembers anti-vaxxers exist oh ah well see you in lockdown in #vaccine,ProVax,0
1.32579E+18,this is on average how long a vaccine can is is supposed to take while yall ready to trust something they came up with in less than a year especially when they still dont fully understand it no thanks ill wait #covid,AntiVax,1
1.32579E+18,my worry in a rushed vaccine is what will the long term effects of it be,AntiVax,1
1.3258E+18,pfizer biontech say their covid vaccine is more than effective it's the other i'm concerned about i think i'll pass until something comes along i need more information,AntiVax,1
